STATION,SHIFT,COMB_SCORE,SCHOOLS,BUSINESS,TRAFFIC
BEACH 98 ST,FR4,0.0172375,0,0,689.5
E 149 ST,MO20,0.0326625,0,0,1306.5
MYRTLE-WILLOUGH,TU12,0.6234125,2,0,4936.5
SIMPSON ST,SA4,0.09448125,0,0,3779.25
CANAL ST,SA0,0.5123875,1,3,7495.5
ELDER AV,TU8,0.16504375,0,0,6601.75
V.CORTLANDT PK,FR4,0.234125,0,0,9365.0
ASTOR PL,WE16,1.57301875,4,5,17920.75
HUNTERS PT AV,TU16,0.66318125,2,0,6527.25
LONGWOOD AV,WE0,0.0110375,0,0,441.5
207 ST,MO12,0.630875,2,0,5235.0
47-50 STS ROCK,FR0,1.74305,6,3,6722.0
JEFFERSON ST,MO4,0.104175,0,0,4167.0
E 143/ST MARY'S,WE20,0.0089125,0,0,356.5
JACKSON AV,FR8,0.141875,0,0,5675.0
BAY RIDGE AV,SU16,0.0859,0,0,3436.0
23 ST,SA12,4.39195,8,31,64678.0
238 ST,WE20,0.2768,1,0,1072.0
ELMHURST AV,SA0,0.009,0,0,360.0
KOSCIUSZKO ST,FR8,0.14051875,0,0,5620.75
AVENUE M,WE0,0.002925,0,0,117.0
167 ST,TU0,0.029075,0,0,1163.0
CHAMBERS ST,SU12,0.885975527192,1,1,24439.0210877
B'WAY-LAFAYETTE,MO4,0.91204375,2,14,2481.75
14TH STREET,SA12,1.43262781146,5,2,5305.11245823
HIGH ST,MO12,0.727825,2,2,7113.0
PELHAM BAY PARK,MO8,0.1202,0,0,4808.0
METS-WILLETS PT,TU20,0.6547875,0,0,26191.5
169 ST,SU0,0.007625,0,0,305.0
CARROLL ST,MO4,0.36675,1,0,4670.0
104 ST,SA20,0.02025,0,0,810.0
5 AVE,TH12,1.5265,5,1,10060.0
VAN SICLEN AV,SA20,0.0527,0,0,2108.0
VAN SICLEN AVE,SA4,0.03611875,0,0,1444.75
ASTORIA DITMARS,WE8,0.76115,0,0,30446.0
EAST BROADWAY,SA12,0.278375,0,0,11135.0
3 AV,TH0,1.031125,4,0,1245.0
JUNIUS ST,SU0,0.004425,0,0,177.0
BROADWAY JCT,MO12,0.1836,0,0,7344.0
23 ST,FR12,5.73184375,8,31,118273.75
18 AV,FR16,0.23475625,0,0,9390.25
NEW UTRECHT AV,SA4,0.06658125,0,0,2663.25
GRAND ARMY PLAZ,TU20,0.32025,1,0,2810.0
BAY RIDGE-95 ST,SA16,0.0494,0,0,1976.0
AVENUE P,MO4,0.078175,0,0,3127.0
49 ST,FR16,2.561475,6,1,41459.0
155 ST,TH8,0.42526875,1,0,7010.75
WHITEHALL S-FRY,MO0,0.1799375,0,6,1197.5
90 ST-ELMHURST,SA16,0.220075,0,0,8803.0
NORTHERN BLVD,MO0,0.0116375,0,0,465.5
EAST 105 ST,TH0,0.0119,0,0,476.0
65 ST,TH20,0.02235625,0,0,894.25
BAYCHESTER AV,MO16,0.04375625,0,0,1750.25
BOWLING GREEN,WE16,2.1692375,1,12,64769.5
FREEMAN ST,TU16,0.08549375,0,0,3419.75
WALL ST,FR12,2.00799375,1,15,55319.75
KINGSBRIDGE RD,MO12,1.09708125,3,0,13883.25
9 AV,TU20,0.0341125,0,0,1364.5
SPRING ST,FR4,0.494925,1,7,2797.0
PRINCE ST,SU8,0.93938,2,15,2575.2
104 ST,FR20,0.01795,0,0,718.0
14 ST-UNION SQ,MO0,1.7619275,5,7,13477.1
LIVONIA AV,MO0,0.00821875,0,0,328.75
69 ST,FR20,0.0381375,0,0,1525.5
LONGWOOD AV,TH16,0.07421875,0,0,2968.75
DEKALB AV,SU0,0.5628125,2,0,2512.5
ALLERTON AV,TU8,0.113824392235,0,0,4552.9756894
SUTPHIN BLVD,FR4,0.1321125,0,0,5284.5
219 ST,SU4,0.02729375,0,0,1091.75
68ST-HUNTER CO,MO0,1.0535125,4,1,1140.5
CLASSON AV,WE12,0.335125,1,0,3405.0
DITMAS AV,MO20,0.01461875,0,0,584.75
50 ST,SU0,0.21065,0,0,8426.0
BEACH 25 ST,TH16,0.024025,0,0,961.0
B'WAY-LAFAYETTE,TH4,0.93529375,2,14,3411.75
225 ST,WE4,0.15599375,0,0,6239.75
QUEENS PLAZA,WE12,0.872025,2,0,14881.0
4 AV-9 ST,FR20,0.03695,0,0,1478.0
EAST 105 ST,TU20,0.03233125,0,0,1293.25
81 ST-MUSEUM,SU12,0.80833125,2,1,11333.25
NEVINS ST,WE16,1.123725,3,0,14949.0
FORDHAM RD,SU16,1.301175,4,0,12047.0
155 ST,TH20,0.305225,1,0,2209.0
CYPRESS AV,SU20,0.02231875,0,0,892.75
21 ST,TU20,0.78194875,3,0,1277.95
BEDFORD PK BLVD,SA20,0.83618125,3,0,3447.25
190 ST,TU8,0.193075,0,0,7723.0
90 ST-ELMHURST,TH4,0.53955,0,0,21582.0
BEVERLY RD,SA0,0.00675,0,0,270.0
34 ST-HUDSON YD,TU8,2.168725,7,12,4749.0
CHRISTOPHER ST,FR12,0.918456744818,2,2,14738.2697927
6 AV,SU4,1.654675,6,6,187.0
CRESCENT ST,TU8,0.13328125,0,0,5331.25
NASSAU ST,SA4,0.03175,0,0,1270.0
ASTOR PL,TH16,1.5804625,4,5,18218.5
BAY RIDGE AV,SA0,0.010225,0,0,409.0
FOREST AVE,SA4,0.03528125,0,0,1411.25
JACKSON AV,FR12,0.15080625,0,0,6032.25
88 ST,FR12,0.0427,0,0,1708.0
HOUSTON ST,TU16,1.03490625,1,5,26396.25
CHURCH AV,MO8,0.98936875,0,0,39574.75
BROAD CHANNEL,FR0,0.00175,0,0,70.0
SENECA AVE,FR16,0.03834375,0,0,1533.75
FRESH POND RD,WE12,0.10108125,0,0,4043.25
NEW LOTS AV,SU4,0.030475,0,0,1219.0
DYCKMAN ST,SU4,0.31926875,1,0,2770.75
BEDFORD PK BLVD,SU20,0.8099625,3,0,2398.5
ELMHURST AV,FR12,0.241825,0,0,9673.0
36 ST,SU16,0.203883333333,0,0,8155.33333333
25 ST,FR20,0.025375,0,0,1015.0
BRIGHTON BEACH,TH12,0.38005,0,0,15202.0
FT HAMILTON PKY,TU0,0.0154,0,0,616.0
GATES AV,SA20,0.05875625,0,0,2350.25
FOREST AVE,FR16,0.0533875,0,0,2135.5
36 ST,TH20,0.20903125,0,0,8361.25
GREENPOINT AV,MO4,0.10065,0,0,4026.0
33 ST-RAWSON ST,WE0,0.5096,2,0,384.0
METS-WILLETS PT,WE16,0.1948875,0,0,7795.5
SOUTH FERRY,WE16,0.42734375,0,2,15093.75
LIVONIA AV,TH0,0.00866875,0,0,346.75
CENTRAL AV,SU20,0.0136625,0,0,546.5
NECK RD,MO8,0.132975,0,0,5319.0
18 AV,SU12,0.18323125,0,0,7329.25
JUNIUS ST,SA12,0.033925,0,0,1357.0
3 AV-149 ST,WE8,1.67305,4,0,26922.0
ELDER AV,WE4,0.23253125,0,0,9301.25
COURT SQ,MO8,0.65955,2,0,6382.0
NORTHERN BLVD,SA16,0.08511875,0,0,3404.75
4AV-9 ST,SA8,0.111975,0,0,4479.0
SUTPHIN-ARCHER,SU20,0.229675,0,0,9187.0
34 ST-HERALD SQ,TH8,4.296025,7,12,89841.0
191 ST,MO12,0.1782,0,0,7128.0
CLASSON AV,FR16,0.354525,1,0,4181.0
145 ST,FR0,0.302625,1,0,2105.0
GUN HILL RD,SA8,0.13855,0,0,5542.0
231 ST,TH16,0.4431,1,0,7724.0
GRD CNTRL-42 ST,WE0,2.26000625,7,9,11400.25
103 ST-CORONA,SU0,0.534225,2,0,1369.0
33 ST,SA8,2.77706875,9,11,10082.75
GRAND ST,SA4,0.08025,0,0,3210.0
71 ST,MO12,0.0904,0,0,3616.0
MARCY AV,TH20,0.42395625,1,0,6958.25
DELANCEY/ESSEX,FR0,0.16420625,0,0,6568.25
BUSHWICK AV,WE20,0.016475,0,0,659.0
RALPH AV,SU16,0.0729375,0,0,2917.5
163 ST-AMSTERDM,TU16,0.06803125,0,0,2721.25
137 ST CITY COL,SU0,0.541275,2,0,1651.0
182-183 STS,MO0,0.75805,3,0,322.0
6 AV,TU20,1.71625,6,6,2650.0
BEDFORD-NOSTRAN,SU20,0.292175,1,0,1687.0
85 ST-FOREST PK,WE16,0.0445,0,0,1780.0
WILSON AV,SU8,0.02995,0,0,1198.0
QUEENSBORO PLZ,TU4,0.608625,2,0,4345.0
116 ST,TH16,1.35178125,2,0,34071.25
51 ST,MO16,2.49071855786,6,3,36628.7423146
CHURCH AV,FR20,0.20824375,0,0,8329.75
8 ST-NYU,WE8,1.506225,4,6,14249.0
3 AV-149 ST,WE12,1.5541375,4,0,22165.5
8 AV,FR16,1.15853125,0,0,46341.25
PROSPECT AV,SU16,0.12675625,0,0,5070.25
116 ST,FR12,1.43829375,2,0,37531.75
EASTN PKWY-MUSM,SA4,0.262675,1,0,507.0
176 ST,TH16,0.37105,1,0,4842.0
BOWERY,MO8,0.316025,1,1,1641.0
KINGSTON AV,TU0,0.25575,1,0,230.0
34 ST-HERALD SQ,TH20,3.998375,7,12,77935.0
33 ST,TH8,3.04215978152,9,11,20686.3912608
PARSONS BLVD,SA4,0.0696,0,0,2784.0
207 ST,MO8,0.6541,2,0,6164.0
233 ST,TH12,0.113345,0,0,4533.8
155 ST,SU4,0.29321875,1,0,1728.75
174 ST,MO4,0.1354,0,0,5416.0
CLASSON AV,FR8,0.4434,1,0,7736.0
110 ST,SA12,0.23765,0,0,9506.0
9TH STREET,WE8,0.05924,0,0,2369.6
46 ST BLISS ST,SU8,0.456275,1,0,8251.0
21 ST-QNSBRIDGE,TU4,0.899525,3,0,5981.0
JKSN HT-ROOSVLT,MO12,0.9405,0,0,37620.0
AVENUE J,SU0,0.25475,1,0,190.0
14 ST,SA0,1.61641875,5,2,12656.75
EUCLID AV,FR12,0.19985,0,0,7994.0
FLATBUSH AV-B.C,FR16,0.53875,1,0,11550.0
138/GRAND CONC,SA4,0.276275,1,0,1051.0
181 ST,SU16,0.23180625,0,0,9272.25
KEW GARDENS,MO20,0.14025,0,0,5610.0
BRIARWOOD,TH8,0.16495,0,0,6598.0
68ST-HUNTER CO,TU0,1.07810625,4,1,2124.25
DYCKMAN ST,TU8,0.596950684813,1,0,13878.0273925
CANARSIE-ROCKAW,TU16,0.207625,0,0,8305.0
FAR ROCKAWAY,TU16,0.1104,0,0,4416.0
BEACH 36 ST,SA8,0.0138,0,0,552.0
90 ST-ELMHURST,SA20,0.1017,0,0,4068.0
7 AV,WE0,0.10895625,0,0,4358.25
FREEMAN ST,WE0,0.0147625,0,0,590.5
GRANT AV,TU20,0.0357,0,0,1428.0
FRANKLIN ST,SA8,0.3158125,1,1,1632.5
190 ST,TH4,0.107675,0,0,4307.0
8 ST-NYU,TH12,1.512675,4,6,14507.0
BROADWAY,TU4,0.3601125,0,0,14404.5
174-175 STS,FR8,0.40965,1,0,6386.0
5 AVE,TH0,1.30425,5,1,1170.0
CRESCENT ST,TU0,0.015825,0,0,633.0
88 ST,FR20,0.01000625,0,0,400.25
34 ST-HUDSON YD,FR8,2.165,7,12,4600.0
JUNIUS ST,TH12,0.0591,0,0,2364.0
UNION ST,SU0,0.01865,0,0,746.0
FLATBUSH AV-B.C,SA0,0.28554375,1,0,1421.75
BUSHWICK AV,FR12,0.046575,0,0,1863.0
WALL ST,TH12,1.8783875,1,15,50135.5
SOUTH FERRY,TU12,0.35985,0,2,12394.0
ALABAMA AV,SU16,0.03234375,0,0,1293.75
QUEENS PLAZA,WE8,0.69074375,2,0,7629.75
LEXINGTON AV/63,WE12,1.1214,3,2,12856.0
21 ST,WE4,0.767453125,3,0,698.125
BROOKLYN BRIDGE,TH16,1.24445,1,1,38778.0
138/GRAND CONC,FR16,0.3428,1,0,3712.0
SUTTER AV-RUTLD,SA12,0.1113,0,0,4452.0
ROCKAWAY AV,MO20,0.0818406981225,0,0,3273.6279249
MYRTLE AV,SU0,0.04739375,0,0,1895.75
JAY ST-METROTEC,SA8,0.8577,2,0,14308.0
EAST 105 ST,MO12,0.06715,0,0,2686.0
BOWERY,SU12,0.3501,1,1,3004.0
CANAL ST,FR12,2.23142641104,1,3,76257.0564414
W 4 ST-WASH SQ,FR20,1.33299375,2,2,31319.75
59 ST COLUMBUS,MO16,3.662925,4,1,105517.0
WESTCHESTER SQ,WE8,0.1557,0,0,6228.0
MORISN AV/SNDVW,TU4,0.25075,0,0,10030.0
YORK ST,MO12,0.712275,2,1,7491.0
CHAUNCEY ST,MO0,0.01375625,0,0,550.25
138/GRAND CONC,TU8,0.3352,1,0,3408.0
RALPH AV,FR8,0.1518125,0,0,6072.5
VERNON-JACKSON,MO12,0.76455,2,1,9582.0
BRIGHTON BEACH,SU16,0.19255,0,0,7702.0
MONTROSE AV,MO12,0.135175,0,0,5407.0
BEDFORD-NOSTRAN,TU8,0.56615,1,0,12646.0
110 ST,TU0,0.01465,0,0,586.0
FLUSHING AV,FR0,0.0311625,0,0,1246.5
LORIMER ST,SU12,0.42023125,1,0,6809.25
233 ST,FR12,0.11574375,0,0,4629.75
GUN HILL RD,WE0,0.03378125,0,0,1351.25
63 DR-REGO PARK,MO0,0.008275,0,0,331.0
SPRING ST,TU4,0.5029,1,7,3116.0
QUEENS PLAZA,TU16,0.8693625,2,0,14774.5
BROADWAY,SA8,0.32128125,0,0,12851.25
33 ST,WE0,2.60864903846,9,11,3345.96153846
CANAL ST,TH16,3.275525,1,3,118021.0
BROAD ST,TU20,0.73879375,1,14,5551.75
WHITLOCK AV,WE0,0.003,0,0,120.0
OCEAN PKWY,FR16,0.060725,0,0,2429.0
LIVONIA AV,SU4,0.02099375,0,0,839.75
NEW LOTS AV,FR8,0.18365,0,0,7346.0
FOREST HILLS 71,WE20,0.2248125,0,0,8992.5
8 AV,TU12,0.87193891129,0,0,34877.5564516
ROCKAWAY BLVD,SU0,0.02178125,0,0,871.25
15 ST-PROSPECT,SA8,0.0749996520925,0,0,2999.9860837
RALPH AV,TH16,0.094,0,0,3760.0
EASTCHSTER/DYRE,SU4,0.0017125,0,0,68.5
METS-WILLETS PT,SU12,0.22051875,0,0,8820.75
LEXINGTON AV/63,SA0,0.84185,3,2,1674.0
TREMONT AV,FR20,0.55505,2,0,2202.0
125 ST,FR8,2.50004583715,3,0,70001.8334859
25 AV,TU16,0.0841125,0,0,3364.5
SOUTH FERRY,TU20,0.186675,0,2,5467.0
ZEREGA AV,SU12,0.02701875,0,0,1080.75
MORRIS PARK,WE4,0.1085875,0,0,4343.5
42 ST-PORT AUTH,MO8,3.7590875,6,6,84363.5
FORDHAM RD,FR0,1.040775,4,0,1631.0
82 ST-JACKSON H,TH0,0.0218,0,0,872.0
8 ST-NYU,FR20,1.471925,4,6,12877.0
AQUEDUCT RACETR,WE12,0.036125,0,0,1445.0
7 AV,TH8,0.82058125,0,0,32823.25
MORGAN AV,TU4,0.08795,0,0,3518.0
CATHEDRAL PKWY,TU12,1.046009375,2,0,21840.375
AVENUE X,TU0,0.00265,0,0,106.0
66 ST-LINCOLN,TH4,0.9562625,3,0,8250.5
KINGSTON AV,SU20,0.275725,1,0,1029.0
BAY RIDGE-95 ST,TU8,0.14205,0,0,5682.0
VERNON-JACKSON,WE4,0.75595,2,1,9238.0
57 ST,SU20,0.8804375,3,0,5217.5
4 AV-9 ST,SU8,0.033,0,0,1320.0
DITMAS AV,WE12,0.0581625,0,0,2326.5
KINGS HWY,TU8,0.86388469476,0,0,34555.3877904
231 ST,FR0,0.254975,1,0,199.0
233 ST,SU16,0.05428125,0,0,2171.25
55 ST,WE8,0.063375,0,0,2535.0
63 DR-REGO PARK,SU20,0.08645,0,0,3458.0
FULTON ST,WE0,0.91114375,3,0,6445.75
MORRIS PARK,WE16,0.02573125,0,0,1029.25
5 AVE,SU4,1.282,5,1,280.0
169 ST,SA4,0.079525,0,0,3181.0
39 AV,MO12,0.563525,2,0,2541.0
BROAD ST,WE12,0.79643125,1,14,7857.25
34 ST-HERALD SQ,SA12,3.82894444444,7,12,71157.7777778
SIMPSON ST,SU20,0.05258125,0,0,2103.25
HOYT-SCHER,TH0,0.515,2,0,600.0
BROOK AV,WE16,0.37201875,1,0,4880.75
49 ST,SU8,1.74135,6,1,8654.0
SHEPHERD AV,SA0,0.00769375,0,0,307.75
50 ST,TH8,0.811725,0,0,32469.0
LORIMER ST,MO0,0.28005,1,0,1202.0
59 ST,FR0,0.14485,0,0,5794.0
MARCY AV,MO16,0.5349625,1,0,11398.5
NORWOOD 205 ST,TU0,0.2761875,1,0,1047.5
KNICKERBOCKER,SA16,0.05413125,0,0,2165.25
PRESIDENT ST,TU20,0.27055,1,0,822.0
NECK RD,WE4,0.146225,0,0,5849.0
61 ST WOODSIDE,SU20,0.1085625,0,0,4342.5
FRESH POND RD,TU8,0.1756,0,0,7024.0
NORWOOD 205 ST,MO12,0.402275,1,0,6091.0
SMITH-9 ST,WE4,0.066875,0,0,2675.0
110 ST,WE12,0.3247,0,0,12988.0
8 AV,TU4,0.47425625,0,0,18970.25
111 ST,TH20,0.08373125,0,0,3349.25
AVENUE U,MO8,0.27048125,0,0,10819.25
80 ST,WE8,0.126075,0,0,5043.0
DEKALB AV,SU16,0.8408125,2,0,13632.5
46 ST BLISS ST,SA12,0.5121,1,0,10484.0
JAY ST-METROTEC,WE0,0.554575,2,0,2183.0
FAR ROCKAWAY,TU4,0.148325,0,0,5933.0
36 AV,WE16,0.67005,2,0,6802.0
JKSN HT-ROOSVLT,TU4,0.944625,0,0,37785.0
NORWOOD 205 ST,TH16,0.37641875,1,0,5056.75
110 ST,MO12,0.2778,0,0,11112.0
ELDER AV,FR4,0.2221,0,0,8884.0
BEDFORD AV,WE12,0.69975,1,0,17990.0
GRAND ST,TH20,0.423525,0,0,16941.0
80 ST,FR20,0.0150125,0,0,600.5
28 ST,FR0,2.75798571429,9,14,6319.42857143
NEWKIRK AV,TU0,0.27013125,1,0,805.25
JAY ST-METROTEC,FR8,1.150875,2,0,26035.0
VAN SICLEN AVE,FR0,0.010325,0,0,413.0
BROADWAY JCT,TU0,0.02385,0,0,954.0
CYPRESS AV,SA4,0.0394125,0,0,1576.5
CITY HALL,TU8,0.36575,1,1,3630.0
EAST BROADWAY,TU12,0.324275,0,0,12971.0
FULTON ST,TU4,1.297875,3,0,21915.0
AVENUE I,TU4,0.0460375,0,0,1841.5
8 AV,MO0,0.13356875,0,0,5342.75
YORK ST,WE20,0.70738125,2,1,7295.25
OCEAN PKWY,TU12,0.0918,0,0,3672.0
40 ST LOWERY ST,SU8,0.414875,1,1,5595.0
90 ST-ELMHURST,SU12,0.2837,0,0,11348.0
NORTHERN BLVD,WE20,0.051375,0,0,2055.0
BRONX PARK EAST,WE4,0.10516875,0,0,4206.75
135 ST,FR20,0.92598125,3,0,7039.25
219 ST,WE0,0.0122375,0,0,489.5
KNICKERBOCKER,SA20,0.02443125,0,0,977.25
4AV-9 ST,MO4,0.0994,0,0,3976.0
QUEENSBORO PLZ,SA8,0.693125,2,0,7725.0
CARROLL ST,WE4,0.40835,1,0,6334.0
71 ST,SU8,0.12395,0,0,4958.0
VERNON-JACKSON,TH4,0.745,2,1,8800.0
DITMAS AV,FR0,0.00525625,0,0,210.25
ZEREGA AV,TU4,0.0903625,0,0,3614.5
KNICKERBOCKER,TH20,0.027125,0,0,1085.0
138/GRAND CONC,WE4,0.3278,1,0,3112.0
BEACH 44 ST,TH4,0.02455,0,0,982.0
PARK PLACE,FR4,0.29933125,1,0,1973.25
GRAND-NEWTOWN,FR16,0.27575,0,0,11030.0
NEWKIRK AV,WE20,0.2965625,1,0,1862.5
SUTTER AV-RUTLD,SU8,0.077825,0,0,3113.0
18 AV,SA4,0.116975,0,0,4679.0
MONTROSE AV,TU12,0.132875,0,0,5315.0
BRIGHTON BEACH,TH4,0.270425,0,0,10817.0
CRESCENT ST,WE20,0.02836875,0,0,1134.75
90 ST-ELMHURST,MO20,0.0932,0,0,3728.0
CLINTON-WASH AV,SU8,0.352275,1,0,4091.0
HUNTERS PT AV,MO4,0.65240625,2,0,6096.25
NORTHERN BLVD,WE0,0.011575,0,0,463.0
52 ST,SU20,0.031925,0,0,1277.0
49 ST,MO0,1.59625,6,1,2850.0
PARKCHESTER,FR16,0.2281,0,0,9124.0
BERGEN ST,TU8,0.95493125,2,0,18197.25
SUTPHIN-ARCHER,MO12,0.472525,0,0,18901.0
BRIARWOOD,MO16,0.0549,0,0,2196.0
CLARK ST,TU4,0.559025,2,0,2361.0
14 ST-UNION SQ,WE0,1.89956875,5,7,18982.75
EAST BROADWAY,TU20,0.1416,0,0,5664.0
NEPTUNE AV,WE8,0.04385,0,0,1754.0
NEW UTRECHT AV,SA20,0.02830625,0,0,1132.25
WILSON AV,MO0,0.00285,0,0,114.0
182-183 STS,SU20,0.784225,3,0,1369.0
116 ST-COLUMBIA,TH16,0.99251875,2,0,19700.75
WESTCHESTER SQ,WE4,0.161275,0,0,6451.0
ST LAWRENCE AV,MO0,0.006825,0,0,273.0
JKSN HT-ROOSVLT,TU12,0.948775,0,0,37951.0
VAN SICLEN AVE,MO4,0.0927125,0,0,3708.5
HUNTS POINT AV,FR20,0.0668875,0,0,2675.5
SHEPHERD AV,TU8,0.093025,0,0,3721.0
85 ST-FOREST PK,TU0,0.003925,0,0,157.0
TIMES SQ-42 ST,MO16,5.139975,6,6,139599.0
63 DR-REGO PARK,FR0,0.00985,0,0,394.0
NEVINS ST,SA20,0.85355,3,0,4142.0
55 ST,SA16,0.015775,0,0,631.0
CENTRAL AV,SA20,0.02063125,0,0,825.25
BEDFORD AV,SA12,1.123775,1,0,34951.0
103 ST,TU20,0.8289725,2,0,13158.9
BROADWAY,WE20,0.12893125,0,0,5157.25
AVENUE N,WE16,0.05343125,0,0,2137.25
MORISN AV/SNDVW,TH12,0.11425,0,0,4570.0
METS-WILLETS PT,MO20,0.0458375,0,0,1833.5
ASTOR PL,TU16,1.56455625,4,5,17582.25
169 ST,FR20,0.045575,0,0,1823.0
GRAND ST,WE20,0.426625,0,0,17065.0
HOWARD BCH JFK,WE20,0.05705625,0,0,2282.25
BERGEN ST,SA4,0.5307375,2,0,1229.5
CYPRESS AV,TH4,0.09039375,0,0,3615.75
190 ST,TU12,0.0913875,0,0,3655.5
SPRING ST,TH0,0.465375,1,7,1615.0
ALABAMA AV,FR16,0.06121875,0,0,2448.75
39 AV,MO16,0.602125,2,0,4085.0
GATES AV,SU20,0.04113125,0,0,1645.25
39 AV,TH8,0.603075,2,0,4123.0
HOYT ST,WE16,0.82375,2,0,12950.0
CHURCH AV,WE8,1.19702916667,0,0,47881.1666667
15 ST-PROSPECT,WE8,0.215675,0,0,8627.0
WALL ST,TU0,0.675170616534,1,15,2006.82466136
57 ST-7 AV,WE8,0.334425,0,0,13377.0
GRANT AV,SU12,0.080825,0,0,3233.0
NEPTUNE AV,TU20,0.010375,0,0,415.0
E 143/ST MARY'S,SU12,0.014925,0,0,597.0
9TH STREET,MO12,0.0724975507847,0,0,2899.90203139
36 AV,TH0,0.509575,2,0,383.0
COURT SQ-23 ST,SU8,0.543825,2,0,1753.0
FLUSHING AV,SA12,0.19288125,0,0,7715.25
WORLD TRADE CTR,SU8,0.398175,1,3,2927.0
61 ST WOODSIDE,TH12,0.32785625,0,0,13114.25
EASTCHSTER/DYRE,SA0,0.00440625,0,0,176.25
NEW UTRECHT AV,FR12,0.1357,0,0,5428.0
JEFFERSON ST,FR4,0.1235,0,0,4940.0
DEKALB AV,FR4,0.96460625,2,0,18584.25
SUTPHIN BLVD,SU0,0.00760625,0,0,304.25
111 ST,SU20,0.07786875,0,0,3114.75
103 ST,TU0,0.5605375,2,0,2421.5
59 ST COLUMBUS,FR4,1.346875,4,1,12875.0
57 ST,SA12,0.947375,3,0,7895.0
EASTCHSTER/DYRE,TH20,0.022,0,0,880.0
ST LAWRENCE AV,FR0,0.00665,0,0,266.0
FRANKLIN AV,SU12,0.757178125,2,0,10287.125
BROADWAY,TH16,0.32596875,0,0,13038.75
4 AV-9 ST,WE0,0.00585,0,0,234.0
MARBLE HILL-225,TU4,0.608075,2,0,4323.0
AQUEDUCT RACETR,SA0,0.0219,0,0,876.0
COURT SQ,WE8,0.757,2,0,10280.0
DEKALB AV,WE8,1.4632,2,0,38528.0
137 ST CITY COL,TU0,0.53825625,2,0,1530.25
HIGH ST,SU4,0.564225,2,2,569.0
BEACH 44 ST,FR8,0.016975,0,0,679.0
34 ST-HERALD SQ,FR4,2.67495,7,12,24998.0
191 ST,TH8,0.206625,0,0,8265.0
BROOKLYN BRIDGE,MO16,1.032975,1,1,30319.0
46 ST BLISS ST,TH0,0.265825,1,0,633.0
233 ST,TU4,0.18300625,0,0,7320.25
SIMPSON ST,SU4,0.0470875,0,0,1883.5
90 ST-ELMHURST,TH16,0.278425,0,0,11137.0
V.CORTLANDT PK,TU8,0.171325,0,0,6853.0
BRIARWOOD,SA12,0.06645,0,0,2658.0
AVENUE P,SU8,0.04345,0,0,1738.0
ROCKAWAY PARK B,WE16,0.0210375,0,0,841.5
FULTON ST,TU16,4.41953125,3,0,146781.25
BAY RIDGE AV,SU0,0.0085,0,0,340.0
EUCLID AV,SA0,0.01435,0,0,574.0
JKSN HT-ROOSVLT,TH4,1.001825,0,0,40073.0
PARK PLACE,FR20,0.285175,1,0,1407.0
CANARSIE-ROCKAW,TU20,0.096775,0,0,3871.0
BURNSIDE AV,SA16,0.6461,2,0,5844.0
MORRIS PARK,TH8,0.07215,0,0,2886.0
BOWLING GREEN,MO12,1.1993,1,12,25972.0
215 ST,SA4,0.511275,2,0,451.0
MT EDEN AV,FR12,0.389509,1,0,5580.36
SENECA AVE,SA8,0.0341375,0,0,1365.5
66 ST-LINCOLN,SA4,0.79050625,3,0,1620.25
20 AV,FR8,0.204090019276,0,0,8163.60077103
MOSHOLU PKWY,WE16,0.4376375,1,0,7505.5
4AV-9 ST,TU0,0.00925,0,0,370.0
BEACH 90 ST,FR8,0.0197271226415,0,0,789.08490566
BOWERY,TH0,0.2975,1,1,900.0
ROCKAWAY PARK B,SA4,0.00555625,0,0,222.25
BEACH 44 ST,WE20,0.004075,0,0,163.0
21 ST-QNSBRIDGE,TU20,0.817625,3,0,2705.0
HEWES ST,FR0,0.26000625,1,0,400.25
161/YANKEE STAD,MO16,0.715204375,1,0,18608.175
JEFFERSON ST,SU20,0.07895,0,0,3158.0
BEVERLY RD,SA12,0.07085,0,0,2834.0
LORIMER ST,FR20,0.35045625,1,0,4018.25
34 ST-HERALD SQ,TU12,4.356,7,12,92240.0
CHURCH AV,TH8,1.2407875,0,0,49631.5
NORTHERN BLVD,TU0,0.0108,0,0,432.0
INTERVALE AV,SU12,0.0427125,0,0,1708.5
HARLEM 148 ST,WE8,0.636625,2,0,5465.0
AVENUE I,TH4,0.04673125,0,0,1869.25
HOWARD BCH JFK,TH20,0.06450625,0,0,2580.25
69 ST,FR8,0.1282875,0,0,5131.5
14 ST,SU20,1.90788125,5,2,24315.25
33 ST-RAWSON ST,SU0,0.50675,2,0,270.0
4 AV-9 ST,TH16,0.11975,0,0,4790.0
COURT SQ-23 ST,WE4,0.5807,2,0,3228.0
CYPRESS HILLS,TH8,0.044475,0,0,1779.0
125 ST,TU12,2.56396875,3,0,72558.75
FREEMAN ST,SU0,0.01491875,0,0,596.75
74 ST-BROADWAY,WE12,0.077525,0,0,3101.0
CLINTON-WASH AV,SA12,0.4359375,1,0,7437.5
QUEENSBORO PLZ,SU0,0.5335,2,0,1340.0
E 143/ST MARY'S,TU4,0.01918125,0,0,767.25
OCEAN PKWY,TU4,0.076275,0,0,3051.0
UNION ST,TH20,0.07245,0,0,2898.0
DITMAS AV,SA8,0.03465,0,0,1386.0
GREENPOINT AV,TH4,0.103775,0,0,4151.0
